oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won,home_team_rank_FIFA,away_team_rank_FIFA,home_score,away_score,diff_score,home_points,away_points
soccer/world/friendly-international-2010/venezuela-colombia-lYqg8LKM,04.09.2010,Venezuela,Colombia,0:2,2.34,3.22,2.84,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-09-04,2010-09,world,2010,friendly-international,2,2.0,2.84,False,51.72727272727273,40.09090909090909,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2010/china-iran-l4Ybf2jN,03.09.2010,China,Iran,0:2,2.64,3.15,2.56,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-09-03,2010-09,world,2010,friendly-international,2,2.0,2.56,True,84.0909090909091,62.81818181818182,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2010/kuwait-syria-fVbXrzNq,03.09.2010,Kuwait,Syria,3:0,2.38,3.2,2.82,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-09-03,2010-09,world,2010,friendly-international,1,0.0,2.38,True,94.81818181818181,99.36363636363636,3.0,0.0,3.0,3.0,0.0
soccer/world/friendly-international-2010/qatar-bahrain-M7csoVKg,03.09.2010,Qatar,Bahrain,1:1,2.67,3.12,2.56,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-09-03,2010-09,world,2010,friendly-international,N,1.0,3.12,False,100.27272727272727,73.0909090909091,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/switzerland-australia-vTPgpkz0,03.09.2010,Switzerland,Australia,0:0,2.0,3.24,3.69,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-09-03,2010-09,world,2010,friendly-international,N,1.0,3.24,False,20.454545454545453,21.454545454545453,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/bolivia-colombia-MwhMcMnB,12.08.2010,Bolivia,Colombia,1:1,2.17,3.21,3.17,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-12,2010-08,world,2010,friendly-international,N,1.0,3.21,False,67.81818181818181,40.09090909090909,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/panama-venezuela-rgtVe0HN,12.08.2010,Panama,Venezuela,3:1,2.42,3.22,2.72,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-12,2010-08,world,2010,friendly-international,1,0.0,2.42,True,75.36363636363636,51.72727272727273,3.0,1.0,2.0,3.0,0.0
soccer/world/friendly-international-2010/paraguay-costa-rica-4IP9b2X4,12.08.2010,Paraguay,Costa Rica,2:0,1.49,3.78,6.64,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-12,2010-08,world,2010,friendly-international,1,0.0,1.49,True,23.727272727272727,51.45454545454545,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2010/albania-uzbekistan-Eu1arAdD,11.08.2010,Albania,Uzbekistan,1:0,1.85,3.36,4.09,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,1.85,True,75.54545454545455,92.36363636363636,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2010/algeria-gabon-QwJ2OBnH,11.08.2010,Algeria,Gabon,1:2,1.86,3.31,4.06,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,2,2.0,4.06,False,32.18181818181818,38.81818181818182,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2010/angola-uruguay-M9tSq3IB,11.08.2010,Angola,Uruguay,0:2,4.89,3.58,1.68,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,2,2.0,1.68,True,88.27272727272727,12.0,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2010/armenia-iran-Ywy2VWC7,11.08.2010,Armenia,Iran,1:3,2.78,3.16,2.48,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,2,2.0,2.48,True,89.63636363636364,62.81818181818182,1.0,3.0,2.0,0.0,3.0
soccer/world/friendly-international-2010/austria-switzerland-lhnTG7q1,11.08.2010,Austria,Switzerland,0:1,2.65,3.22,2.55,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,2,2.0,2.55,True,57.18181818181818,20.454545454545453,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2010/azerbaijan-kuwait-j1OvhtTL,11.08.2010,Azerbaijan,Kuwait,1:1,2.11,3.23,3.39,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,N,1.0,3.23,False,104.0,94.81818181818181,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/burkina-faso-congo-xEM6NV1N,11.08.2010,Burkina Faso,Congo,3:0,1.91,3.28,3.85,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,1.91,True,45.63636363636363,114.63636363636364,3.0,0.0,3.0,3.0,0.0
soccer/world/friendly-international-2010/china-bahrain-bLrkYYSl,11.08.2010,China,Bahrain,1:1,1.78,3.44,4.5,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,N,1.0,3.44,False,84.0909090909091,73.0909090909091,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/cyprus-andorra-W8e0hfKK,11.08.2010,Cyprus,Andorra,1:0,1.15,6.4,16.05,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,1.15,True,70.9090909090909,201.54545454545453,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2010/czech-republic-latvia-zk2eqjs7,11.08.2010,Czech Republic,Latvia,4:1,1.4,4.23,8.05,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,1.4,True,30.272727272727273,56.72727272727273,4.0,1.0,3.0,3.0,0.0
soccer/world/friendly-international-2010/denmark-germany-rDbV5gZD,11.08.2010,Denmark,Germany,2:2,3.03,3.28,2.26,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,N,1.0,3.28,False,30.272727272727273,4.636363636363637,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/england-hungary-zwYh2pYu,11.08.2010,England,Hungary,2:1,1.23,5.47,12.3,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,1.23,True,7.090909090909091,51.72727272727273,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2010/finland-belgium-jamhfGk8,11.08.2010,Finland,Belgium,1:0,2.45,3.21,2.78,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,2.45,True,62.09090909090909,60.0,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2010/iceland-liechtenstein-W4R10O2h,11.08.2010,Iceland,Liechtenstein,1:1,1.22,5.61,12.84,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,N,1.0,5.61,False,95.0909090909091,149.72727272727272,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/ireland-argentina-00uWrNXH,11.08.2010,Ireland,Argentina,0:1,4.25,3.38,1.84,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,2,2.0,1.84,True,42.72727272727273,6.363636363636363,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2010/kazakhstan-oman-dvPzgMDF,11.08.2010,Kazakhstan,Oman,3:1,2.28,3.17,3.03,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,2.28,True,129.63636363636363,92.36363636363636,3.0,1.0,2.0,3.0,0.0
soccer/world/friendly-international-2010/lithuania-belarus-fmxbWCc1,11.08.2010,Lithuania,Belarus,0:2,2.68,3.19,2.54,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,2,2.0,2.54,True,52.0,66.54545454545455,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2010/mali-guinea-hAEXuDHi,11.08.2010,Mali,Guinea,0:2,1.78,3.4,4.5,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,2,2.0,4.5,False,58.36363636363637,151.47727272727272,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2010/malta-north-macedonia-p09rnhcl,11.08.2010,Malta,North Macedonia,1:1,5.1,3.59,1.66,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,N,1.0,3.59,False,156.0909090909091,67.18181818181819,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/mexico-spain-AeQ5arIb,11.08.2010,Mexico,Spain,1:1,3.22,3.24,2.18,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,N,1.0,3.24,False,22.09090909090909,1.1818181818181819,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/moldova-georgia-lp6egz5E,11.08.2010,Moldova,Georgia,0:0,2.42,3.14,2.89,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,N,1.0,3.14,False,87.27272727272727,103.54545454545455,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2010/montenegro-northern-ireland-KxMblR3t,11.08.2010,Montenegro,Northern Ireland,2:0,1.96,3.34,3.74,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,1.96,True,54.81818181818182,48.27272727272727,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2010/morocco-equatorial-guinea-2Rrddjzg,11.08.2010,Morocco,Equatorial Guinea,2:1,1.29,5.17,9.39,https://www.betexplorer.com/soccer/world/friendly-international-2010/results/?month=2010-01,2010-08-11,2010-08,world,2010,friendly-international,1,0.0,1.29,True,76.27272727272727,150.54545454545453,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2011/usa-chile-00o4psh9,23.01.2011,USA,Chile,1:1,2.45,3.12,2.77,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-23,2011-01,world,2011,friendly-international,N,1.0,3.12,False,26.166666666666668,14.583333333333334,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/south-africa-sweden-IydaoNx3,22.01.2011,South Africa,Sweden,1:1,4.86,3.6,1.66,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-22,2011-01,world,2011,friendly-international,N,1.0,3.6,False,47.416666666666664,23.333333333333332,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/sweden-botswana-tdUG1dPe,19.01.2011,Sweden,Botswana,2:1,1.59,3.88,5.07,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-19,2011-01,world,2011,friendly-international,1,0.0,1.59,True,23.333333333333332,77.0,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2011/tanzania-sudan-Whf4bD2a,16.01.2011,Tanzania,Sudan,0:2,2.81,3.17,2.28,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-16,2011-01,world,2011,friendly-international,2,2.0,2.28,True,125.25,104.57142857142857,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2011/costa-rica-honduras-vwMg9UGH,15.01.2011,Costa Rica,Honduras,1:1,2.31,3.13,2.78,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-15,2011-01,world,2011,friendly-international,N,1.0,3.13,False,58.333333333333336,48.416666666666664,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/egypt-kenya-lU4aagmg,14.01.2011,Egypt,Kenya,5:1,1.14,6.19,14.6,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-14,2011-01,world,2011,friendly-international,1,0.0,1.14,True,31.583333333333332,128.33333333333334,5.0,1.0,4.0,3.0,0.0
soccer/world/friendly-international-2011/united-arab-emirates-australia-OSRV7NUg,05.01.2011,United Arab Emirates,Australia,0:0,3.64,3.21,1.96,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-05,2011-01,world,2011,friendly-international,N,1.0,3.21,False,112.33333333333333,21.416666666666668,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/bahrain-north-korea-fNKoHg24,04.01.2011,Bahrain,North Korea,0:1,2.39,3.17,2.72,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-04,2011-01,world,2011,friendly-international,2,2.0,2.72,False,98.58333333333333,114.66666666666667,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/saudi-arabia-angola-xnAjGDHA,04.01.2011,Saudi Arabia,Angola,0:0,1.52,3.69,5.75,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-04,2011-01,world,2011,friendly-international,N,1.0,3.69,False,89.5,95.5,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/iraq-china-S8pPdJhr,02.01.2011,Iraq,China,2:3,2.35,3.2,2.75,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-02,2011-01,world,2011,friendly-international,2,2.0,2.75,False,93.5,73.75,2.0,3.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/jordan-uzbekistan-vTiPWlJS,02.01.2011,Jordan,Uzbekistan,2:2,3.19,3.15,2.23,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-02,2011-01,world,2011,friendly-international,N,1.0,3.15,False,87.75,81.66666666666667,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/united-arab-emirates-syria-Ovt41apR,02.01.2011,United Arab Emirates,Syria,2:0,2.01,3.22,3.56,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-01,2011-01-02,2011-01,world,2011,friendly-international,1,0.0,2.01,True,112.33333333333333,107.08333333333333,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2011/bahrain-kuwait-CzirQzkB,14.02.2011,Bahrain,Kuwait,0:0,2.14,3.24,3.22,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-14,2011-02,world,2011,friendly-international,N,1.0,3.24,False,98.58333333333333,99.0,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/honduras-ecuador-b7i7ybvs,10.02.2011,Honduras,Ecuador,1:2,2.36,3.23,2.84,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-10,2011-02,world,2011,friendly-international,2,2.0,2.84,False,48.416666666666664,56.75,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/venezuela-costa-rica-lY5ysKGJ,10.02.2011,Venezuela,Costa Rica,2:2,1.78,3.46,4.34,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-10,2011-02,world,2011,friendly-international,N,1.0,3.46,False,53.25,58.333333333333336,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/albania-slovenia-I9aCFAR9,09.02.2011,Albania,Slovenia,1:2,3.12,3.09,2.3,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,2,2.0,2.3,True,64.08333333333333,21.833333333333332,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/andorra-moldova-Yq8qeMQl,09.02.2011,Andorra,Moldova,1:2,10.66,5.48,1.24,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,2,2.0,1.24,True,202.91666666666666,99.83333333333333,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/argentina-portugal-U7atJGOC,09.02.2011,Argentina,Portugal,2:1,2.31,3.25,3.02,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,1,0.0,2.31,True,7.75,7.5,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2011/armenia-georgia-vJ08GjC3,09.02.2011,Armenia,Georgia,1:2,2.86,3.09,2.47,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,2,2.0,2.47,True,58.666666666666664,65.16666666666667,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/azerbaijan-hungary-CvFbE1XQ,09.02.2011,Azerbaijan,Hungary,0:2,5.88,3.76,1.55,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,2,2.0,1.55,True,107.16666666666667,41.0,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2011/belarus-kazakhstan-jLIvd2Br,09.02.2011,Belarus,Kazakhstan,1:1,1.41,4.3,7.46,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,N,1.0,4.3,False,48.75,133.33333333333334,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/belgium-finland-tpvnSK1Q,09.02.2011,Belgium,Finland,1:1,1.54,3.86,5.89,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,N,1.0,3.86,False,42.833333333333336,79.33333333333333,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2011/croatia-czech-republic-YmGfFsIK,09.02.2011,Croatia,Czech Republic,4:2,1.95,3.31,3.79,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,1,0.0,1.95,True,9.166666666666666,35.333333333333336,4.0,2.0,2.0,3.0,0.0
soccer/world/friendly-international-2011/cyprus-romania-bJ4OgkHU,09.02.2011,Cyprus,Romania,1:2,3.56,3.3,1.98,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,2,2.0,1.98,True,95.41666666666667,52.0,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/denmark-england-KUkwUtXD,09.02.2011,Denmark,England,1:2,3.29,3.21,2.19,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,2,2.0,2.19,True,20.833333333333332,5.75,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2011/estonia-bulgaria-l6Zr6wu7,09.02.2011,Estonia,Bulgaria,2:2,5.15,3.6,1.66,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-02,2011-02-09,2011-02,world,2011,friendly-international,N,1.0,3.6,False,73.33333333333333,56.833333333333336,2.0,2.0,0.0,1.0,1.0
