,oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won
64,soccer/north-central-america/concacaf-nations-league-2019-2020/turks-and-caicos-islands-sint-maarten-llgeMLHP,14.11.2019,Turks and Caicos Islands,Sint Maarten,3:2,1.16,7.05,10.33,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-11-14,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.16,True
65,soccer/north-central-america/concacaf-nations-league-2019-2020/anguilla-puerto-rico-vaJjJXql,16.10.2019,Anguilla,Puerto Rico,2:3,9.86,5.82,1.21,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-16,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.21,True
66,soccer/north-central-america/concacaf-nations-league-2019-2020/cayman-islands-saint-martin-CQvTQOoc,16.10.2019,Cayman Islands,Saint Martin,1:0,1.56,4.17,4.58,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-16,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.56,True
67,soccer/north-central-america/concacaf-nations-league-2019-2020/sint-maarten-guadeloupe-AcfiN12J,15.10.2019,Sint Maarten,Guadeloupe,1:2,19.08,10.56,1.05,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-15,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.05,True
68,soccer/north-central-america/concacaf-nations-league-2019-2020/united-states-virgin-islands-barbados-AL0p2u9d,15.10.2019,United States Virgin Islands,Barbados,0:4,6.76,4.69,1.35,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-15,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.35,True
69,soccer/north-central-america/concacaf-nations-league-2019-2020/anguilla-guatemala-pxKnKDUs,13.10.2019,Anguilla,Guatemala,0:5,42.0,41.0,1.01,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-13,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.01,True
70,soccer/north-central-america/concacaf-nations-league-2019-2020/british-virgin-islands-bonaire-t4iQ2Ca7,13.10.2019,British Virgin Islands,Bonaire,3:4,5.15,4.04,1.52,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-13,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.52,True
71,soccer/north-central-america/concacaf-nations-league-2019-2020/barbados-united-states-virgin-islands-WU1t3Lgj,13.10.2019,Barbados,United States Virgin Islands,1:0,1.08,8.87,17.97,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-13,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.08,True
72,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-martin-cayman-islands-2ecx41vp,12.10.2019,Saint Martin,Cayman Islands,3:0,10.11,6.01,1.2,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-12,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,10.11,False
73,soccer/north-central-america/concacaf-nations-league-2019-2020/sint-maarten-turks-and-caicos-islands-6PTAE9bJ,11.10.2019,Sint Maarten,Turks and Caicos Islands,2:5,2.78,3.35,2.26,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-11,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.26,True
74,soccer/north-central-america/concacaf-nations-league-2019-2020/british-virgin-islands-bahamas-bu2L3hp1,11.10.2019,British Virgin Islands,Bahamas,0:4,4.74,3.48,1.64,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-10-11,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.64,True
75,soccer/north-central-america/concacaf-nations-league-2019-2020/puerto-rico-guatemala-8GSKOgMQ,11.09.2019,Puerto Rico,Guatemala,0:5,10.28,4.95,1.25,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-11,2019-09,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.25,True
76,soccer/north-central-america/concacaf-nations-league-2019-2020/turks-and-caicos-islands-guadeloupe-8vB7FkqD,10.09.2019,Turks and Caicos Islands,Guadeloupe,0:3,8.63,5.66,1.23,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-10,2019-09,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.23,True
77,soccer/north-central-america/concacaf-nations-league-2019-2020/bahamas-bonaire-pxbH4YUf,10.09.2019,Bahamas,Bonaire,2:1,2.66,3.41,2.32,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-10,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,2.66,False
78,soccer/north-central-america/concacaf-nations-league-2019-2020/cayman-islands-barbados-0nBA8sWS,09.09.2019,Cayman Islands,Barbados,3:2,5.49,3.85,1.51,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-09,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,5.49,False
79,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-martin-united-states-virgin-islands-INL59NGM,08.09.2019,Saint Martin,United States Virgin Islands,1:2,2.63,3.61,2.25,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-08,2019-09,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.25,True
80,soccer/north-central-america/concacaf-nations-league-2019-2020/guadeloupe-sint-maarten-EHB3GVT6,07.09.2019,Guadeloupe,Sint Maarten,5:1,1.02,19.0,27.0,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-07,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.02,True
81,soccer/north-central-america/concacaf-nations-league-2019-2020/guatemala-anguilla-QiwGPZ6K,06.09.2019,Guatemala,Anguilla,10:0,1.01,22.8,35.5,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-06,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.01,True
82,soccer/north-central-america/concacaf-nations-league-2019-2020/bonaire-british-virgin-islands-jFbD5EFl,06.09.2019,Bonaire,British Virgin Islands,4:2,1.95,3.56,3.21,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-06,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.95,True
83,soccer/north-central-america/concacaf-nations-league-2019-2020/barbados-saint-martin-4KH1A31G,06.09.2019,Barbados,Saint Martin,4:0,1.03,12.61,21.57,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-06,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.03,True
84,soccer/north-central-america/concacaf-nations-league-2019-2020/united-states-virgin-islands-cayman-islands-AcIcBqnA,05.09.2019,United States Virgin Islands,Cayman Islands,0:2,3.34,3.16,2.04,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=EZ6MtpeH,2019-09-05,2019-09,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.04,True
85,soccer/north-central-america/concacaf-nations-league-2019-2020/nicaragua-suriname-4pmcD5Hc,19.11.2019,Nicaragua,Suriname,1:2,2.92,3.29,2.21,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-19,2019-11,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.21,True
86,soccer/north-central-america/concacaf-nations-league-2019-2020/aruba-antigua-and-barbuda-0Cf1s5XT,19.11.2019,Aruba,Antigua and Barbuda,2:3,2.83,3.87,2.03,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-19,2019-11,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.03,True
87,soccer/north-central-america/concacaf-nations-league-2019-2020/jamaica-guyana-2LtTxPuo,19.11.2019,Jamaica,Guyana,1:1,1.09,7.93,18.5,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-19,2019-11,north-central-america,2020,concacaf-nations-league-2019,N,1.0,7.93,False
88,soccer/north-central-america/concacaf-nations-league-2019-2020/el-salvador-dominican-republic-xAsBWmJB,19.11.2019,El Salvador,Dominican Republic,2:0,1.3,4.72,8.25,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-19,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.3,True
89,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-lucia-montserrat-G0tFV7YH,19.11.2019,Saint Lucia,Montserrat,0:1,2.95,3.1,2.27,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-19,2019-11,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.27,True
90,soccer/north-central-america/concacaf-nations-league-2019-2020/dominica-saint-vincent-and-the-grenadines-QglgEo2i,18.11.2019,Dominica,Saint Vincent and the Grenadines,1:0,4.55,3.56,1.64,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-18,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,4.55,False
91,soccer/north-central-america/concacaf-nations-league-2019-2020/grenada-belize-APCRYIrr,18.11.2019,Grenada,Belize,3:2,1.54,3.72,5.45,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-18,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.54,True
92,soccer/north-central-america/concacaf-nations-league-2019-2020/el-salvador-montserrat-rmr7XT35,17.11.2019,El Salvador,Montserrat,1:0,1.07,10.03,19.77,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-17,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.07,True
93,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-lucia-dominican-republic-p2P3Y9la,17.11.2019,Saint Lucia,Dominican Republic,1:0,5.35,3.83,1.52,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-17,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,5.35,False
94,soccer/north-central-america/concacaf-nations-league-2019-2020/french-guiana-saint-kitts-and-nevis-lGBVXxbl,17.11.2019,French Guiana,Saint Kitts and Nevis,3:1,1.98,3.31,3.34,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-17,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.98,True
95,soccer/north-central-america/concacaf-nations-league-2019-2020/antigua-and-barbuda-jamaica-hnigqR2H,16.11.2019,Antigua and Barbuda,Jamaica,0:2,11.78,7.39,1.13,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-16,2019-11,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.13,True
96,soccer/north-central-america/concacaf-nations-league-2019-2020/guyana-aruba-6kecroIN,16.11.2019,Guyana,Aruba,4:2,1.18,6.04,11.13,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-16,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.18,True
97,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-vincent-and-the-grenadines-nicaragua-bmd7jrAp,15.11.2019,Saint Vincent and the Grenadines,Nicaragua,1:0,2.85,3.12,2.3,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-15,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,2.85,False
98,soccer/north-central-america/concacaf-nations-league-2019-2020/suriname-dominica-Cj0Bk2Pj,15.11.2019,Suriname,Dominica,4:0,1.17,6.42,11.99,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-15,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.17,True
99,soccer/north-central-america/concacaf-nations-league-2019-2020/belize-french-guiana-hpQawazR,15.11.2019,Belize,French Guiana,2:0,3.01,3.3,2.14,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-15,2019-11,north-central-america,2020,concacaf-nations-league-2019,1,0.0,3.01,False
100,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-kitts-and-nevis-grenada-vsMevuLK,14.11.2019,Saint Kitts and Nevis,Grenada,0:0,4.07,4.25,1.6,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-11-14,2019-11,north-central-america,2020,concacaf-nations-league-2019,N,1.0,4.25,False
101,soccer/north-central-america/concacaf-nations-league-2019-2020/aruba-jamaica-AN1lp7mB,16.10.2019,Aruba,Jamaica,0:6,14.1,6.92,1.13,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-16,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.13,True
102,soccer/north-central-america/concacaf-nations-league-2019-2020/dominican-republic-montserrat-OnyezWJn,16.10.2019,Dominican Republic,Montserrat,0:0,1.41,4.29,6.17,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-16,2019-10,north-central-america,2020,concacaf-nations-league-2019,N,1.0,4.29,False
103,soccer/north-central-america/concacaf-nations-league-2019-2020/suriname-saint-vincent-and-the-grenadines-EFKzd4nN,15.10.2019,Suriname,Saint Vincent and the Grenadines,0:1,1.28,5.01,8.45,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-15,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,8.45,False
104,soccer/north-central-america/concacaf-nations-league-2019-2020/guyana-antigua-and-barbuda-WW2pomY4,15.10.2019,Guyana,Antigua and Barbuda,5:1,1.61,3.92,4.48,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-15,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.61,True
105,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-lucia-el-salvador-2wzaZkZh,15.10.2019,Saint Lucia,El Salvador,0:2,12.13,6.09,1.16,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-15,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.16,True
106,soccer/north-central-america/concacaf-nations-league-2019-2020/dominica-nicaragua-h6JveO1T,14.10.2019,Dominica,Nicaragua,0:4,3.14,3.21,2.13,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-14,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.13,True
107,soccer/north-central-america/concacaf-nations-league-2019-2020/grenada-french-guiana-dIWjuL5E,14.10.2019,Grenada,French Guiana,1:0,2.22,3.0,3.12,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-14,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,2.22,True
108,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-kitts-and-nevis-belize-IRXnt1j8,14.10.2019,Saint Kitts and Nevis,Belize,0:1,1.26,5.18,9.34,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-14,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,9.34,False
109,soccer/north-central-america/concacaf-nations-league-2019-2020/jamaica-aruba-O63tnTIb,13.10.2019,Jamaica,Aruba,2:0,1.01,14.31,34.22,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-13,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.01,True
110,soccer/north-central-america/concacaf-nations-league-2019-2020/dominican-republic-saint-lucia-Im9NhvzE,13.10.2019,Dominican Republic,Saint Lucia,3:0,1.31,4.75,7.33,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-13,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.31,True
111,soccer/north-central-america/concacaf-nations-league-2019-2020/montserrat-el-salvador-fDWjyC4t,13.10.2019,Montserrat,El Salvador,0:2,5.81,4.07,1.47,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-13,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.47,True
112,soccer/north-central-america/concacaf-nations-league-2019-2020/nicaragua-dominica-ptGWdpXG,12.10.2019,Nicaragua,Dominica,3:1,1.37,4.35,6.94,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-12,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.37,True
113,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-vincent-and-the-grenadines-suriname-6kHScQHA,11.10.2019,Saint Vincent and the Grenadines,Suriname,2:2,3.31,3.26,2.04,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-11,2019-10,north-central-america,2020,concacaf-nations-league-2019,N,1.0,3.26,False
114,soccer/north-central-america/concacaf-nations-league-2019-2020/antigua-and-barbuda-guyana-pG4xm93h,11.10.2019,Antigua and Barbuda,Guyana,2:1,3.42,3.42,1.92,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-11,2019-10,north-central-america,2020,concacaf-nations-league-2019,1,0.0,3.42,False
115,soccer/north-central-america/concacaf-nations-league-2019-2020/belize-saint-kitts-and-nevis-jLu1Icb1,11.10.2019,Belize,Saint Kitts and Nevis,0:4,3.01,3.2,2.17,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-11,2019-10,north-central-america,2020,concacaf-nations-league-2019,2,2.0,2.17,True
116,soccer/north-central-america/concacaf-nations-league-2019-2020/french-guiana-grenada-UBv5HHD7,11.10.2019,French Guiana,Grenada,0:0,1.77,3.52,3.99,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-10-11,2019-10,north-central-america,2020,concacaf-nations-league-2019,N,1.0,3.52,False
117,soccer/north-central-america/concacaf-nations-league-2019-2020/dominican-republic-el-salvador-GrVvUfcD,11.09.2019,Dominican Republic,El Salvador,1:0,6.62,3.98,1.43,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-09-11,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,6.62,False
118,soccer/north-central-america/concacaf-nations-league-2019-2020/guyana-jamaica-2iFXmkln,10.09.2019,Guyana,Jamaica,0:4,6.47,4.47,1.39,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-09-10,2019-09,north-central-america,2020,concacaf-nations-league-2019,2,2.0,1.39,True
119,soccer/north-central-america/concacaf-nations-league-2019-2020/montserrat-saint-lucia-2uRzVzr7,10.09.2019,Montserrat,Saint Lucia,1:1,1.83,3.35,3.86,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-09-10,2019-09,north-central-america,2020,concacaf-nations-league-2019,N,1.0,3.35,False
120,soccer/north-central-america/concacaf-nations-league-2019-2020/suriname-nicaragua-OQRNb624,09.09.2019,Suriname,Nicaragua,6:0,2.91,3.24,2.23,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-09-09,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,2.91,False
121,soccer/north-central-america/concacaf-nations-league-2019-2020/antigua-and-barbuda-aruba-llBTlVYu,09.09.2019,Antigua and Barbuda,Aruba,2:1,1.77,3.79,3.74,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-09-09,2019-09,north-central-america,2020,concacaf-nations-league-2019,1,0.0,1.77,True
122,soccer/north-central-america/concacaf-nations-league-2019-2020/belize-grenada-dMnhKJTl,09.09.2019,Belize,Grenada,1:2,1.89,3.37,3.58,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-09-09,2019-09,north-central-america,2020,concacaf-nations-league-2019,2,2.0,3.58,False
123,soccer/north-central-america/concacaf-nations-league-2019-2020/saint-kitts-and-nevis-french-guiana-8djdJwqe,09.09.2019,Saint Kitts and Nevis,French Guiana,2:2,2.09,3.36,3.11,https://www.betexplorer.com/soccer/north-central-america/concacaf-nations-league-2019-2020/results/?stage=WAHHsQuB,2019-09-09,2019-09,north-central-america,2020,concacaf-nations-league-2019,N,1.0,3.36,False
